A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
S!FPGA_TDO!J6!6!@xbld_production_tools.schematic1(sch_1):ins334@connector.\header 14.normal\(chips)!HEADER 14_SHDR0S254P14X1_HEADER!!!F15!!!!!!!!
S!GND!J6!7!@xbld_production_tools.schematic1(sch_1):ins334@connector.\header 14.normal\(chips)!HEADER 14_SHDR0S254P14X1_HEADER!!!F15!!!!!!!!
S!AUX_GPIO1!J6!8!@xbld_production_tools.schematic1(sch_1):ins334@connector.\header 14.normal\(chips)!HEADER 14_SHDR0S254P14X1_HEADER!!!F15!!!!!!!!
S!!J6!9!@xbld_production_tools.schematic1(sch_1):ins334@connector.\header 14.normal\(chips)!HEADER 14_SHDR0S254P14X1_HEADER!!!F15!!!!!!!!
S!3V!R4!1!@xbld_production_tools.schematic1(sch_1):ins13544517@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_330R/1%!!!F2!!!!!!!!
S!AUX_GPIO1!R4!2!@xbld_production_tools.schematic1(sch_1):ins13544517@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_330R/1%!!!F2!!!!!!!!
S!N135435511!R1!1!@xbld_production_tools.schematic1(sch_1):ins13543571@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F5!!!!!!!!
S!GND!R1!2!@xbld_production_tools.schematic1(sch_1):ins13543571@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F5!!!!!!!!
S!N135437851!R2!1!@xbld_production_tools.schematic1(sch_1):ins13543805@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F4!!!!!!!!
S!GND!R2!2!@xbld_production_tools.schematic1(sch_1):ins13543805@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F4!!!!!!!!
S!N13544559!R3!1!@xbld_production_tools.schematic1(sch_1):ins13544539@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F3!!!!!!!!
S!GND!R3!2!@xbld_production_tools.schematic1(sch_1):ins13544539@capture.\resistor.normal\(chips)!RESISTOR_RESC0603_220R/1%!!!F3!!!!!!!!
